iter	Logloss
328	0.0262379345
329	0.0262238733
330	0.02620987785
331	0.02619591228
332	0.02618206188
333	0.02616827415
334	0.02615457826
335	0.02614091741
336	0.02612734167
337	0.02611380696
338	0.02610033299
339	0.02608693613
340	0.02567089259
341	0.025637372
342	0.02562173448
343	0.02560551693
344	0.02558964659
345	0.02557602346
346	0.02556253386
347	0.02554066744
348	0.02552725996
349	0.02551396045
350	0.02550075858
351	0.0254875746
352	0.02547449456
353	0.02542441864
354	0.02541140751
355	0.02539842308
356	0.02538556422
357	0.02537066479
358	0.02535788013
359	0.02534509868
360	0.02533244536
361	0.0253197928
362	0.02530717853
363	0.02529464519
364	0.0252821811
365	0.02526710825
366	0.02525471289
367	0.02524236258
368	0.02522453802
369	0.02496441818
370	0.02494932076
371	0.02493696137
372	0.02492464208
373	0.02491236244
374	0.02490019461
375	0.02488805271
376	0.02487601579
377	0.02485654772
378	0.02480210263
379	0.0247587431
380	0.02474675707
381	0.0247348619
382	0.02472300942
383	0.02471120466
384	0.02469697236
385	0.02468526335
386	0.02467356543
387	0.02466194584
388	0.02465040972
389	0.02447867118
390	0.02446146326
391	0.02440652633
392	0.02439125042
393	0.02436085091
394	0.02434464473
395	0.02433309143
396	0.02427735512
397	0.02426587978
398	0.02425449948
399	0.02424318533
400	0.02423191333
401	0.02422064767
402	0.02420637062
403	0.02419523658
404	0.02418409776
405	0.02400310614
406	0.02399198707
407	0.02398096942
408	0.02392006712
409	0.02390617671
410	0.02385726486
411	0.02384631657
412	0.02383536198
413	0.0238210084
414	0.02379453403
415	0.02377775441
416	0.02376691566
417	0.02375615615
418	0.0237453932
419	0.02373469921
420	0.02372408343
421	0.02351618775
422	0.02349098609
423	0.0234769387
424	0.02346022374
425	0.02344957686
426	0.0234390363
427	0.02342852633
428	0.02341807219
429	0.02340773447
430	0.02338908104
431	0.0233787753
432	0.02336552061
433	0.02335525324
434	0.02334508343
435	0.02330648455
436	0.02329639487
437	0.02328332372
438	0.02327329198
439	0.02320708424
440	0.02319366249
441	0.02312956677
442	0.02311956808
443	0.02308865767
444	0.02307289617
445	0.02306293553
446	0.02288275402
447	0.02286944218
448	0.02285949169
449	0.02284957903
450	0.02245312993
451	0.02243908051
452	0.02241311197
453	0.02239522916
454	0.02225831543
455	0.02224486274
456	0.02223474987
457	0.02222476029
458	0.02221484842
459	0.02220181813
460	0.02219201398
461	0.02218232275
462	0.02203381205
463	0.021979667
464	0.02195939292
465	0.02194107726
466	0.02193134717
467	0.02191879608
468	0.02190918239
469	0.0218745124
470	0.02186499116
471	0.02185553833
472	0.02184614853
473	0.02183683354
474	0.0217908237
475	0.02177447087
476	0.02176520287
477	0.02174052126
478	0.0217282108
479	0.02171903757
480	0.02170994781
481	0.02170085568
482	0.02168211475
483	0.02166988352
484	0.02166091173
485	0.02164880044
486	0.02163984849
487	0.02163101291
488	0.02161848344
489	0.02143486231
490	0.02129303473
491	0.02126660461
492	0.02125350879
493	0.0212390361
494	0.02123005331
495	0.02122117923
496	0.02121237156
497	0.0212036054
498	0.0211702396
499	0.02115816692
500	0.02114949485
501	0.02114081429
502	0.0211322683
503	0.02110483627
504	0.02109633665
505	0.02108791133
506	0.02107250004
507	0.02106071386
508	0.02105236697
509	0.02104403674
510	0.02103581736
511	0.02089323398
512	0.02087046357
513	0.020859044
514	0.02085078108
515	0.02084255155
516	0.02083435821
517	0.02082009645
518	0.02080878419
519	0.02067168644
520	0.02066034361
521	0.02065214261
522	0.02061585145
523	0.02060132567
524	0.02055310986
525	0.02054492846
526	0.02052346449
527	0.02050132716
528	0.02048672947
529	0.02047867019
530	0.02045416831
531	0.02044308227
532	0.02043512767
533	0.02042715257
534	0.02041928273
535	0.02040800708
536	0.02040021577
537	0.02039241157
538	0.0203846675
539	0.02037376029
540	0.02033529067
541	0.02032762035
542	0.02023895412
543	0.02023132698
544	0.02020209846
545	0.02018852
546	0.02006783333
547	0.02006018449
548	0.01994093046
549	0.01985117484
550	0.01983698306
551	0.01982614929
552	0.01979984739
553	0.01979218092
554	0.01978148541
555	0.01977390364
556	0.01976641317
557	0.01975564828
558	0.01974820817
559	0.01974076501
560	0.01973343525
561	0.01972279635
562	0.01968729439
563	0.01967995757
564	0.01958668155
565	0.01957344629
566	0.0195629329
567	0.01955564011
568	0.01954840342
569	0.01954126852
570	0.01953087947
571	0.01952381392
572	0.0194815681
573	0.0193876936
574	0.01937292436
575	0.01933453895
576	0.01924446544
577	0.01923731631
578	0.01921975522
579	0.01920943807
580	0.01919779444
581	0.01916492759
582	0.01915773711
583	0.0191507382
584	0.01914373172
585	0.01913682451
586	0.01912993551
587	0.01912009349
588	0.01906585857
589	0.01905907251
590	0.01904926517
591	0.01904253049
592	0.01881241556
593	0.01879938292
594	0.01869725922
595	0.01868727667
596	0.01867324332
597	0.01863057302
598	0.01862058423
599	0.01861437747
600	0.01860755016
601	0.01846991873
602	0.01832751153
603	0.01831475125
604	0.01830463882
605	0.01830462725
606	0.01830460547
607	0.01829182094
608	0.01828934298
609	0.01828318824
610	0.01825876246
611	0.01825329818
612	0.01824788354
613	0.01823789408
614	0.01823122549
615	0.01822460706
616	0.01821802178
617	0.01820856198
618	0.01820208318
619	0.01818370062
620	0.01817724517
621	0.01817086731
622	0.01811063997
623	0.01810126099
624	0.01809488379
625	0.01801214056
626	0.01800193293
627	0.01799549625
628	0.01790902069
629	0.01773054467
630	0.01771004306
631	0.01770052992
632	0.01753763401
633	0.01751371467
634	0.01750395581
635	0.01743635988
636	0.01743634654
637	0.01732917708
638	0.01731706088
639	0.01731317171
640	0.01725789505
641	0.01724828761
642	0.01724448857
643	0.01723927472
644	0.01721794083
645	0.01720535523
646	0.01720331202
647	0.01719700065
648	0.01717133585
649	0.01716505076
650	0.01715588245
651	0.01714963996
652	0.01713654721
653	0.01713032364
654	0.01712413117
655	0.01711799327
656	0.01711188803
657	0.01710580394
658	0.01708145747
659	0.01690747844
660	0.01688567674
661	0.01686190274
662	0.01685281533
663	0.01684669572
664	0.01675963881
665	0.01675008682
666	0.01674115644
667	0.01673515674
668	0.01671294807
669	0.01662505278
670	0.0166128779
671	0.01660858349
672	0.01660320752
673	0.01657226379
674	0.01643365293
675	0.01642467991
676	0.01642460657
677	0.01642111646
678	0.01641217137
679	0.01640939416
680	0.0163596145
681	0.01635425059
682	0.01634172973
683	0.01634066752
684	0.0163319615
685	0.01632610649
686	0.01632140513
687	0.01627874579
688	0.01621362489
689	0.01621363458
690	0.01621360871
691	0.01620776611
692	0.01619280845
693	0.01618157923
694	0.01617577304
695	0.01616998322
696	0.01615955712
697	0.01611914783
698	0.01611336785
699	0.01609462327
700	0.01606685291
701	0.01606111686
702	0.01605546013
703	0.01601688517
704	0.01600095523
705	0.01598473581
706	0.01597618709
707	0.01597057872
708	0.01596218303
709	0.01593529654
710	0.01592977234
711	0.01592428924
712	0.01591598896
713	0.015910526
714	0.01588765045
715	0.01574503132
716	0.01574062319
717	0.01573515658
718	0.01562509231
719	0.01561679723
720	0.01561235079
721	0.01558126916
722	0.01557688339
723	0.01556873678
724	0.01556334069
725	0.01555290433
726	0.01546379781
727	0.01544426897
728	0.01543610933
729	0.01542113733
730	0.01541573859
731	0.01541042135
732	0.01539911219
733	0.01539484448
734	0.01538683839
735	0.01535604951
736	0.0153508048
737	0.01534554944
738	0.01534033051
739	0.01527458603
740	0.01526992135
741	0.01525119553
742	0.01524326581
743	0.01523811523
744	0.01523030446
745	0.01522522449
746	0.01519061662
747	0.01518067837
748	0.01517559307
749	0.01512942859
750	0.01511531731
751	0.0151102522
752	0.01509430653
753	0.01507585964
754	0.01507085663
755	0.0150498311
756	0.01504217209
757	0.01502844576
758	0.01496541642
759	0.01495777488
760	0.0148516983
761	0.01484716773
762	0.01483946601
763	0.01483445315
764	0.01482953247
765	0.01481023529
766	0.0148052901
767	0.01464245199
768	0.01463336902
769	0.01457973352
770	0.01456748522
771	0.01450786707
772	0.01450444214
773	0.01446751486
774	0.01445986851
775	0.01445984817
776	0.01445701368
777	0.01444950038
778	0.0144455561
779	0.0144455302
780	0.01444549779
781	0.01441812411
782	0.01441703941
783	0.01440068585
784	0.01434556762
785	0.01426665529
786	0.01425407582
787	0.01424369646
788	0.01424357139
789	0.01422351403
790	0.01421959853
791	0.01410600811
792	0.01409909039
793	0.01405953619
794	0.01405793391
795	0.01398314569
796	0.01398314608
797	0.01398313975
798	0.01398312868
799	0.01398151748
800	0.01397870433
801	0.01396861069
802	0.01396468345
803	0.01396033521
804	0.01395599088
805	0.01395256866
806	0.0139425769
807	0.01393828398
808	0.01389806577
809	0.01389377753
810	0.01388904306
811	0.01388173045
812	0.01387449537
813	0.01386980169
814	0.01386515143
815	0.01383123718
816	0.01382407718
817	0.01381945908
818	0.01380637157
819	0.01379333269
820	0.01378869978
821	0.01378411297
822	0.01377705465
823	0.01377250154
824	0.01376795366
825	0.0137487306
826	0.01374420446
827	0.01373721131
828	0.01373278716
829	0.0137204751
830	0.01369873482
831	0.01368158639
832	0.01367418682
833	0.01366452543
834	0.01366011251
835	0.01365575359
836	0.01359215098
837	0.01358535268
838	0.01358099082
839	0.01357418794
840	0.013550661
841	0.01349887719
842	0.01349453062
843	0.01349023359
844	0.01344280539
845	0.01340356471
846	0.01339967436
847	0.01335007978
848	0.01334326318
849	0.01329888569
850	0.01329500632
851	0.01324842736
852	0.01323849439
853	0.01319960416
854	0.01319285244
855	0.01318609558
856	0.01317677053
857	0.01317248051
858	0.01316825244
859	0.01312531431
860	0.01311465955
861	0.01309906655
862	0.01305086492
863	0.01303314517
864	0.01299007494
865	0.01298155033
866	0.0129772874
867	0.01295748034
868	0.01295330363
869	0.01286756704
870	0.01282507232
871	0.01281845188
872	0.01275030326
873	0.01273456972
874	0.01273458254
875	0.01273113137
876	0.01269650699
877	0.01268985604
878	0.0126860467
879	0.01268271286
880	0.01267613645
881	0.01267605545
882	0.01266578682
883	0.01266245379
884	0.01265125385
885	0.01264713869
886	0.01264308825
887	0.01263669843
888	0.01263269136
889	0.01262105142
890	0.01257673102
891	0.01256830346
892	0.01256194176
893	0.01253832368
894	0.01251197284
895	0.01249240654
896	0.01240147738
897	0.01240144458
898	0.01240144985
899	0.01240143803
900	0.01239817553
901	0.01239639346
902	0.01239318901
903	0.0123614046
904	0.01235780242
905	0.0123514445
906	0.01234201082
907	0.01233801707
908	0.01232286693
909	0.01231935198
910	0.01230472704
911	0.01229850567
912	0.01229538796
913	0.01228917165
914	0.01228114946
915	0.01227729041
916	0.01227343943
917	0.01226962657
918	0.01226456782
919	0.01226074437
920	0.01225474225
921	0.01225096044
922	0.01224339995
923	0.01217751866
924	0.01205628284
925	0.01204969997
926	0.0120480132
927	0.01204799807
928	0.01204796265
929	0.01204782142
930	0.012047798
931	0.01204613647
932	0.01202702504
933	0.01201830184
934	0.01199758141
935	0.01199128389
936	0.01198957125
937	0.01193773281
938	0.01193175103
939	0.01192875826
940	0.01191895582
941	0.0119163498
942	0.01189274156
943	0.01186691627
944	0.01185851428
945	0.01183602185
946	0.01181480601
947	0.01179332191
948	0.01179066816
949	0.01178477112
950	0.01177084243
951	0.0117556468
952	0.01174770596
953	0.01174101159
954	0.01173729667
955	0.01173362029
956	0.01172368605
957	0.01172004378
958	0.01169132669
959	0.01168769544
960	0.01167893115
961	0.01167529672
962	0.01167171482
963	0.01166815064
964	0.01166238268
965	0.01164689799
966	0.01164337712
967	0.0116322623
968	0.01162666683
969	0.01159914152
970	0.01159304104
971	0.01158954662
972	0.01158608517
973	0.01157679379
974	0.01155548305
975	0.01152658386
976	0.01152313733
977	0.01151761184
978	0.01151421116
979	0.01149481882
980	0.0114914224
981	0.01145019653
982	0.01144679131
983	0.01142991558
984	0.01135668328
985	0.01133881016
986	0.01130586899
987	0.011300293
988	0.01129884898
989	0.01128463061
990	0.0112749832
991	0.01126954045
992	0.01126652014
993	0.01125313139
994	0.01124775464
995	0.01123957583
996	0.01123626372
997	0.01123290552
998	0.01122358298
999	0.0112202694
